period,stateid,stateDescription,fuelid,fuelDescription,co2-rate-lbs-mwh,co2-thousand-metric-tons,nox-rate-lbs-mwh,nox-short-tons,so2-rate-lbs-mwh,so2-short-tons,co2-rate-lbs-mwh-units,co2-thousand-metric-tons-units,nox-rate-lbs-mwh-units,nox-short-tons-units,so2-rate-lbs-mwh-units,so2-short-tons-units
2006,DE,Delaware,ALL,Total,1822,5949,3.5,12398,9.2,33123,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2006,DE,Delaware,PET,Petroleum,,138,,831,,1824,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2006,DE,Delaware,OTH,Other,,0,,2407,,2,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2006,DE,Delaware,NG,Natural Gas,,529,,411,,1,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2006,DE,Delaware,COL,Coal,,5282,,8747,,31295,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2006,DC,District of Columbia,ALL,Total,2700,100,9.7,396,8.8,360,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2006,DC,District of Columbia,PET,Petroleum,,100,,396,,360,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2006,CT,Connecticut,ALL,Total,708,11169,.6,9869,.3,5957,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2006,CT,Connecticut,PET,Petroleum,,1257,,2006,,2826,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2006,CT,Connecticut,OTH,Other,,1178,,6462,,280,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2006,CT,Connecticut,NG,Natural Gas,,4363,,863,,23,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2006,CT,Connecticut,COL,Coal,,4371,,2635,,2879,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2006,CO,Colorado,ALL,Total,1841,42426,2.9,72312,2.5,64561,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2006,CO,Colorado,PET,Petroleum,,34,,114,,18,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2006,CO,Colorado,OTH,Other,,1,,136,,0,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2006,CO,Colorado,NG,Natural Gas,,5416,,5473,,32,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2006,CO,Colorado,COL,Coal,,36975,,66588,,64512,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2006,CA,California,ALL,Total,606,59732,.9,99866,.3,29252,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2006,CA,California,PET,Petroleum,,3270,,5750,,23575,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2006,CA,California,OTH,Other,,686,,27905,,1889,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2006,CA,California,NG,Natural Gas,,51879,,63623,,345,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2006,CA,California,COL,Coal,,3897,,3387,,3458,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2006,AZ,Arizona,ALL,Total,1138,54012,1.6,82675,.9,49323,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2006,AZ,Arizona,PET,Petroleum,,58,,86,,18,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2006,AZ,Arizona,OTH,Other,,0,,442,,3,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2006,AZ,Arizona,NG,Natural Gas,,13496,,4189,,73,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2006,AZ,Arizona,COL,Coal,,40457,,77960,,49229,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2006,AR,Arkansas,ALL,Total,1220,28931,1.6,42139,3.5,90355,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2006,AR,Arkansas,PET,Petroleum,,214,,186,,736,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2006,AR,Arkansas,OTH,Other,,75,,5501,,16729,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2006,AR,Arkansas,NG,Natural Gas,,4239,,1823,,22,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,AZ,Arizona,COL,Coal,,40094,,78171,,52823,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,WY,Wyoming,ALL,Total,2231,46203,4,90931,4.2,96529,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,WY,Wyoming,PET,Petroleum,,71,,114,,222,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,WY,Wyoming,OTH,Other,,0,,121,,0,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,WY,Wyoming,NG,Natural Gas,,392,,441,,0,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,WY,Wyoming,COL,Coal,,45741,,90256,,96307,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,WV,West Virginia,ALL,Total,2015,85764,3.5,162851,10.4,484745,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,WV,West Virginia,PET,Petroleum,,284,,258,,1279,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,WV,West Virginia,OTH,Other,,12,,194,,122,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,WV,West Virginia,NG,Natural Gas,,446,,506,,1,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,WV,West Virginia,COL,Coal,,85022,,161889,,483344,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,WI,Wisconsin,ALL,Total,1950,54802,2.9,89186,7.6,235746,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,WI,Wisconsin,PET,Petroleum,,1345,,2057,,15153,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,WI,Wisconsin,OTH,Other,,104,,6709,,7972,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,WI,Wisconsin,NG,Natural Gas,,3723,,2955,,19,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,WI,Wisconsin,COL,Coal,,49630,,77510,,212601,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,WA,Washington,PET,Petroleum,,319,,486,,790,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,WA,Washington,OTH,Other,,120,,5671,,7907,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,WA,Washington,NG,Natural Gas,,3802,,6006,,29,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,WA,Washington,COL,Coal,,10874,,17031,,3945,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,WA,Washington,ALL,Total,326,15115,.6,28926,.2,12667,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,VT,Vermont,ALL,Total,5,14,.2,534,0,69,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,VT,Vermont,PET,Petroleum,,12,,106,,23,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,VT,Vermont,OTH,Other,,0,,424,,46,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,VT,Vermont,NG,Natural Gas,,2,,3,,0,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,VA,Virginia,ALL,Total,1344,48216,1.9,73265,6.5,257220,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,VA,Virginia,PET,Petroleum,,3717,,3988,,20065,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,VA,Virginia,OTH,Other,,1046,,9854,,13887,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,VA,Virginia,NG,Natural Gas,,5035,,3186,,15,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,VA,Virginia,COL,Coal,,38418,,58506,,223296,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,UT,Utah,ALL,Total,2094,36324,3.7,70345,1.8,34627,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,UT,Utah,PET,Petroleum,,31,,58,,2,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,UT,Utah,OTH,Other,,63,,344,,117,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,UT,Utah,NG,Natural Gas,,701,,1387,,1,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,UT,Utah,COL,Coal,,35528,,68678,,34547,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,IN,Indiana,ALL,Total,2087,123662,3.5,225371,13.6,884023,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,IN,Indiana,PET,Petroleum,,275,,374,,441,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,IN,Indiana,OTH,Other,,298,,13435,,358,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,IN,Indiana,NG,Natural Gas,,2374,,2364,,9,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,IN,Indiana,COL,Coal,,120716,,209400,,883283,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,IL,Illinois,ALL,Total,1160,102379,1.5,144657,4,387447,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,IL,Illinois,PET,Petroleum,,362,,390,,589,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,IL,Illinois,OTH,Other,,64,,6488,,150,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,IL,Illinois,NG,Natural Gas,,4097,,4776,,19,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,IL,Illinois,COL,Coal,,97856,,132999,,386689,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,ID,Idaho,ALL,Total,273,1345,.4,2413,1,5451,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,ID,Idaho,PET,Petroleum,,0,,2,,0,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,ID,Idaho,OTH,Other,,0,,1049,,3663,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,ID,Idaho,NG,Natural Gas,,845,,593,,2,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,ID,Idaho,COL,Coal,,500,,768,,1787,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,IA,Iowa,ALL,Total,2036,40869,3.7,82375,6.8,149517,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,IA,Iowa,PET,Petroleum,,178,,1043,,1185,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,IA,Iowa,OTH,Other,,12,,1555,,43,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,IA,Iowa,NG,Natural Gas,,1150,,1327,,2,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,IA,Iowa,COL,Coal,,39528,,78490,,148303,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,HI,Hawaii,ALL,Total,1744,9132,5.7,32680,4.1,23634,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,HI,Hawaii,PET,Petroleum,,7341,,29831,,22258,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,HI,Hawaii,OTH,Other,,189,,2022,,110,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,HI,Hawaii,COL,Coal,,1602,,1325,,1274,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,GA,Georgia,ALL,Total,1455,90381,2,138390,10.4,712024,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,GA,Georgia,PET,Petroleum,,2025,,4882,,39111,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,GA,Georgia,OTH,Other,,187,,11571,,30159,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,GA,Georgia,NG,Natural Gas,,4396,,4534,,13,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,GA,Georgia,COL,Coal,,83774,,117400,,642737,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,FL,Florida,ALL,Total,1314,131543,2.3,250478,4.1,454614,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,FL,Florida,PET,Petroleum,,32616,,72994,,209143,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2005,FL,Florida,OTH,Other,,2389,,26259,,19502,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
